Episodio,Tiempo(s),RecompensaTotal,Resultado
942,2.72,2.09,EXITO
942,2.82,3.05,EXITO
919,3.12,1.03,EXITO
873,2.87,1.12,EXITO
919,3.20,2.03,EXITO
873,2.95,2.13,EXITO
919,3.30,2.99,EXITO
873,3.05,3.09,EXITO
908,1.96,1.14,EXITO
908,2.06,2.15,EXITO
929,1.02,1.18,EXITO
942,2.60,1.14,EXITO
942,2.70,2.19,EXITO
942,2.78,3.19,EXITO
847,2.39,1.24,EXITO
935,2.52,1.10,EXITO
847,2.47,2.26,EXITO
935,2.62,2.14,EXITO
910,1.21,0.99,EXITO
847,2.59,3.21,EXITO
935,2.70,3.15,EXITO
910,1.31,2.00,EXITO
910,1.41,3.04,EXITO
945,2.22,1.29,EXITO
904,8.21,1.13,EXITO
930,1.73,1.08,EXITO
945,2.30,2.29,EXITO
904,8.31,2.09,EXITO
699,2.96,1.17,EXITO
930,1.83,2.13,EXITO
913,0.23,1.05,EXITO
945,2.40,3.25,EXITO
904,8.41,3.10,EXITO
849,0.44,1.10,EXITO
699,3.06,2.13,EXITO
930,1.91,3.13,EXITO
949,4.69,1.15,EXITO
699,3.14,3.13,EXITO
949,4.77,2.16,EXITO
949,4.89,3.11,EXITO
876,2.47,1.22,EXITO
876,2.57,2.28,EXITO
876,2.65,3.28,EXITO
881,4.97,1.13,EXITO
702,0.62,1.20,EXITO
881,5.05,2.10,EXITO
882,4.01,1.24,EXITO
938,1.45,1.13,EXITO
900,2.08,1.14,EXITO
881,5.15,3.10,EXITO
882,4.09,2.25,EXITO
900,2.16,2.14,EXITO
938,1.55,2.13,EXITO
882,4.19,3.21,EXITO
900,2.26,3.10,EXITO
914,1.27,1.04,EXITO
914,1.37,2.05,EXITO
916,3.52,1.17,EXITO
916,3.62,2.16,EXITO
916,3.72,3.12,EXITO
944,3.56,1.13,EXITO
944,3.66,2.09,EXITO
944,3.76,3.10,EXITO
948,2.53,1.00,EXITO
922,4.99,0.95,EXITO
948,2.63,1.96,EXITO
922,5.07,1.95,EXITO
948,2.73,2.96,EXITO
922,5.15,2.99,EXITO
850,2.83,1.19,EXITO
907,2.86,1.08,EXITO
850,2.91,2.19,EXITO
907,2.96,2.12,EXITO
907,3.04,3.12,EXITO
850,3.01,3.15,EXITO
884,2.20,1.13,EXITO
884,2.30,2.14,EXITO
884,2.40,3.18,EXITO
924,0.75,1.29,EXITO
940,2.58,1.19,EXITO
878,3.28,1.04,EXITO
940,2.66,2.20,EXITO
878,3.38,2.00,EXITO
940,2.76,3.25,EXITO
885,2.71,1.09,EXITO
951,3.63,0.92,EXITO
878,3.48,3.00,EXITO
885,2.79,2.09,EXITO
933,3.95,1.20,EXITO
951,3.73,1.97,EXITO
703,3.11,1.22,EXITO
933,4.05,2.20,EXITO
951,3.83,2.97,EXITO
885,2.91,3.05,EXITO
703,3.21,2.26,EXITO
919,2.39,1.21,EXITO
933,4.15,3.24,EXITO
703,3.29,3.26,EXITO
919,2.49,2.21,EXITO
919,2.59,3.17,EXITO
902,3.14,1.01,EXITO
902,3.26,2.06,EXITO
947,1.86,1.11,EXITO
902,3.34,3.06,EXITO
954,0.31,1.05,EXITO
947,1.96,2.16,EXITO
947,2.04,3.17,EXITO
916,3.64,1.17,EXITO
951,2.32,1.21,EXITO
916,3.72,2.21,EXITO
951,2.42,2.25,EXITO
916,3.80,3.22,EXITO
951,2.50,3.26,EXITO
883,1.90,1.11,EXITO
887,1.97,1.14,EXITO
887,2.05,2.15,EXITO
883,2.00,2.12,EXITO
887,2.15,3.20,EXITO
883,2.10,3.09,EXITO
943,1.84,1.02,EXITO
936,1.58,1.07,EXITO
888,1.69,0.99,EXITO
936,1.66,2.08,EXITO
936,1.78,3.04,EXITO
910,3.15,1.09,EXITO
925,2.49,1.26,EXITO
910,3.25,2.09,EXITO
910,3.35,3.05,EXITO
925,2.69,2.21,EXITO
853,3.39,1.21,EXITO
955,1.86,1.18,EXITO
853,3.49,2.21,EXITO
955,1.94,2.19,EXITO
853,3.59,3.17,EXITO
955,2.04,3.23,EXITO
938,0.80,1.29,EXITO
881,3.05,1.23,EXITO
954,1.63,1.13,EXITO
881,3.15,2.27,EXITO
905,2.54,1.28,EXITO
954,1.73,2.13,EXITO
881,3.23,3.27,EXITO
905,2.62,2.27,EXITO
922,2.88,1.16,EXITO
706,3.05,1.15,EXITO
905,2.72,3.23,EXITO
922,2.96,2.16,EXITO
706,3.13,2.16,EXITO
949,2.62,1.21,EXITO
922,3.06,3.12,EXITO
889,1.58,1.07,EXITO
706,3.23,3.20,EXITO
949,2.72,2.22,EXITO
889,1.68,2.11,EXITO
949,2.82,3.26,EXITO
889,1.76,3.13,EXITO
944,1.65,1.13,EXITO
944,1.75,2.14,EXITO
889,1.69,1.21,EXITO
944,1.83,3.19,EXITO
889,1.79,2.17,EXITO
889,1.89,3.17,EXITO
913,1.74,1.14,EXITO
918,2.98,1.05,EXITO
958,1.54,1.04,EXITO
913,1.86,2.10,EXITO
958,1.62,2.05,EXITO
913,1.94,3.10,EXITO
927,1.92,1.11,EXITO
927,2.02,2.11,EXITO
947,0.64,1.19,EXITO
952,0.88,1.28,EXITO
856,1.84,1.14,EXITO
856,1.96,2.10,EXITO
886,3.00,1.05,EXITO
886,3.20,2.01,EXITO
892,1.27,1.05,EXITO
892,1.37,2.06,EXITO
929,0.53,1.26,EXITO
858,0.60,1.13,EXITO
939,2.43,1.26,EXITO
919,1.11,1.10,EXITO
939,2.51,2.26,EXITO
919,1.21,2.15,EXITO
939,2.61,3.22,EXITO
919,1.29,3.16,EXITO
894,0.49,1.12,EXITO
708,2.39,1.22,EXITO
708,2.47,2.23,EXITO
884,2.78,1.01,EXITO
922,0.17,1.03,EXITO
708,2.59,3.18,EXITO
884,2.88,2.06,EXITO
908,2.78,1.03,EXITO
884,2.96,3.07,EXITO
888,1.10,1.04,EXITO
925,2.78,1.29,EXITO
908,2.88,1.99,EXITO
925,2.86,2.29,EXITO
908,2.96,2.99,EXITO
925,2.96,3.24,EXITO
923,0.27,1.14,EXITO
916,2.17,0.98,EXITO
916,2.25,1.98,EXITO
916,2.35,3.03,EXITO
956,3.78,1.14,EXITO
956,3.88,2.14,EXITO
924,0.34,1.15,EXITO
960,2.57,1.00,EXITO
956,3.96,3.19,EXITO
960,2.67,2.00,EXITO
953,2.61,1.11,EXITO
960,2.77,2.96,EXITO
953,2.71,2.08,EXITO
892,3.48,1.21,EXITO
953,2.81,3.08,EXITO
892,3.56,2.21,EXITO
889,1.10,1.05,EXITO
930,2.12,1.03,EXITO
895,1.63,1.04,EXITO
889,1.18,2.06,EXITO
892,3.66,3.17,EXITO
930,2.22,1.99,EXITO
859,2.00,1.07,EXITO
942,1.81,1.08,EXITO
895,1.73,2.00,EXITO
930,2.30,3.00,EXITO
889,1.30,3.02,EXITO
859,2.10,2.12,EXITO
942,1.91,2.12,EXITO
895,1.83,3.00,EXITO
942,2.01,3.13,EXITO
948,3.27,1.17,EXITO
948,3.37,2.14,EXITO
948,3.45,3.14,EXITO
928,1.59,1.07,EXITO
928,1.71,2.12,EXITO
928,1.79,3.13,EXITO
919,1.48,1.03,EXITO
887,2.29,1.17,EXITO
919,1.60,2.04,EXITO
887,2.39,2.22,EXITO
911,2.27,1.14,EXITO
887,2.47,3.22,EXITO
925,1.58,1.09,EXITO
911,2.35,2.14,EXITO
911,2.45,3.19,EXITO
925,1.70,2.05,EXITO
711,2.84,1.23,EXITO
711,2.92,2.23,EXITO
711,3.02,3.19,EXITO
898,1.38,1.15,EXITO
898,1.46,2.15,EXITO
927,0.35,1.13,EXITO
898,1.56,3.11,EXITO
891,1.67,1.08,EXITO
891,1.75,2.08,EXITO
895,1.96,1.25,EXITO
891,1.87,3.03,EXITO
895,2.06,2.22,EXITO
895,2.14,3.21,EXITO
901,0.31,1.03,EXITO
959,2.72,1.25,EXITO
963,2.64,1.06,EXITO
963,2.72,2.06,EXITO
951,1.93,1.08,EXITO
959,2.92,2.20,EXITO
963,2.84,3.01,EXITO
951,2.03,2.13,EXITO
951,2.13,3.13,EXITO
898,0.40,1.09,EXITO
894,0.69,1.05,EXITO
902,0.45,1.25,EXITO
945,2.70,0.99,EXITO
945,2.78,2.00,EXITO
894,0.85,2.05,EXITO
961,0.42,1.11,EXITO
945,2.88,3.04,EXITO
954,0.96,1.10,EXITO
933,3.73,1.21,EXITO
954,1.06,2.10,EXITO
933,3.81,2.20,EXITO
933,3.91,3.16,EXITO
928,2.23,1.04,EXITO
914,2.81,1.26,EXITO
914,2.89,2.27,EXITO
928,2.33,2.08,EXITO
928,2.41,3.09,EXITO
914,2.99,3.22,EXITO
921,3.25,1.06,EXITO
921,3.33,2.06,EXITO
921,3.43,3.02,EXITO
861,4.48,1.16,EXITO
861,4.58,2.21,EXITO
861,4.66,3.21,EXITO
962,1.64,1.08,EXITO
924,0.18,1.05,EXITO
931,4.13,1.20,EXITO
936,0.73,1.25,EXITO
962,1.74,2.05,EXITO
903,1.93,1.13,EXITO
931,4.23,2.16,EXITO
962,1.84,3.06,EXITO
931,4.31,3.16,EXITO
903,2.05,2.19,EXITO
903,2.13,3.19,EXITO
966,2.58,1.08,EXITO
966,2.66,2.08,EXITO
714,3.74,0.98,EXITO
966,2.76,3.04,EXITO
714,3.84,1.98,EXITO
714,3.94,2.94,EXITO
899,2.98,1.08,EXITO
899,3.08,2.08,EXITO
896,2.78,1.04,EXITO
899,3.18,3.13,EXITO
896,2.88,2.01,EXITO
948,2.88,1.23,EXITO
896,2.96,3.01,EXITO
948,2.96,2.23,EXITO
948,3.06,3.19,EXITO
934,1.23,1.05,EXITO
934,1.33,2.05,EXITO
917,2.23,1.29,EXITO
906,1.43,1.03,EXITO
917,2.33,2.25,EXITO
890,5.68,1.17,EXITO
917,2.41,3.25,EXITO
906,1.55,2.04,EXITO
965,1.67,1.09,EXITO
902,0.68,1.22,EXITO
890,5.78,2.13,EXITO
965,1.77,2.09,EXITO
956,2.98,1.22,EXITO
937,2.01,1.13,EXITO
925,2.03,1.19,EXITO
956,3.06,2.22,EXITO
937,2.11,2.10,EXITO
956,3.16,3.18,EXITO
925,2.15,2.15,EXITO
937,2.21,3.11,EXITO
925,2.23,3.16,EXITO
931,2.94,1.14,EXITO
931,3.02,2.13,EXITO
931,3.14,3.08,EXITO
969,2.03,1.14,EXITO
969,2.11,2.15,EXITO
969,2.23,3.11,EXITO
899,1.93,1.09,EXITO
899,2.05,2.04,EXITO
967,1.31,0.99,EXITO
717,2.86,1.12,EXITO
967,1.47,2.05,EXITO
717,2.94,2.12,EXITO
717,3.06,3.07,EXITO
936,2.05,1.06,EXITO
958,1.49,1.04,EXITO
950,2.43,1.01,EXITO
936,2.15,2.10,EXITO
936,2.21,3.11,EXITO
958,1.61,2.09,EXITO
950,2.53,2.02,EXITO
903,1.93,1.16,EXITO
958,1.69,3.10,EXITO
950,2.63,2.98,EXITO
892,2.04,1.14,EXITO
903,2.05,2.12,EXITO
892,2.12,2.14,EXITO
892,2.24,3.10,EXITO
927,1.92,1.05,EXITO
927,2.00,2.06,EXITO
927,2.10,3.11,EXITO
934,1.94,1.18,EXITO
934,2.02,2.18,EXITO
934,2.12,3.14,EXITO
940,2.52,1.21,EXITO
940,2.64,2.17,EXITO
940,2.72,3.18,EXITO
908,3.23,1.06,EXITO
908,3.31,2.06,EXITO
937,0.46,1.09,EXITO
919,3.95,1.21,EXITO
910,0.46,1.05,EXITO
919,4.05,2.17,EXITO
901,2.60,1.02,EXITO
919,4.13,3.18,EXITO
969,2.37,1.20,EXITO
901,2.72,1.97,EXITO
901,2.80,2.98,EXITO
969,2.57,2.16,EXITO
972,3.52,1.21,EXITO
960,2.33,1.15,EXITO
938,2.46,1.17,EXITO
929,1.88,1.08,EXITO
972,3.62,2.17,EXITO
719,2.67,1.18,EXITO
960,2.41,2.16,EXITO
938,2.56,2.22,EXITO
929,1.98,2.12,EXITO
972,3.72,3.17,EXITO
719,2.77,2.18,EXITO
960,2.51,3.12,EXITO
938,2.64,3.22,EXITO
929,2.06,3.13,EXITO
719,2.87,3.14,EXITO
905,2.64,1.12,EXITO
922,0.64,1.17,EXITO
904,0.51,1.10,EXITO
905,2.72,2.13,EXITO
895,2.51,1.23,EXITO
957,2.30,1.19,EXITO
895,2.59,2.23,EXITO
905,2.82,3.09,EXITO
957,2.40,2.19,EXITO
895,2.69,3.18,EXITO
957,2.50,3.15,EXITO
953,3.37,0.98,EXITO
953,3.47,1.94,EXITO
953,3.55,2.94,EXITO
960,0.72,1.27,EXITO
975,1.74,1.04,EXITO
975,1.86,2.09,EXITO
938,3.08,1.08,EXITO
963,1.86,1.18,EXITO
975,1.94,3.09,EXITO
938,3.18,2.12,EXITO
963,1.96,2.19,EXITO
938,3.26,3.12,EXITO
955,1.18,1.08,EXITO
898,1.82,1.14,EXITO
955,1.26,2.09,EXITO
911,3.05,1.05,EXITO
898,1.90,2.14,EXITO
923,2.09,1.22,EXITO
965,0.22,1.04,EXITO
911,3.13,2.04,EXITO
898,2.00,3.10,EXITO
955,1.38,3.05,EXITO
978,0.36,1.05,EXITO
923,2.19,2.18,EXITO
911,3.23,3.00,EXITO
923,2.27,3.18,EXITO
943,4.21,1.20,EXITO
943,4.31,2.21,EXITO
722,2.65,0.96,EXITO
932,2.76,1.22,EXITO
943,4.39,3.25,EXITO
722,2.75,2.00,EXITO
932,2.83,2.22,EXITO
722,2.83,3.00,EXITO
907,2.60,1.15,EXITO
907,2.70,2.10,EXITO
907,2.80,3.10,EXITO
941,3.21,1.10,EXITO
941,3.41,2.06,EXITO
905,3.17,1.16,EXITO
905,3.27,2.20,EXITO
961,2.13,1.19,EXITO
905,3.37,3.19,EXITO
933,0.58,1.20,EXITO
961,2.23,2.15,EXITO
961,2.31,3.15,EXITO
958,1.11,1.12,EXITO
926,1.11,1.13,EXITO
958,1.23,2.12,EXITO
926,1.25,2.08,EXITO
964,0.35,1.11,EXITO
725,1.56,1.11,EXITO
725,1.66,2.12,EXITO
966,2.56,1.29,EXITO
966,2.68,2.24,EXITO
910,1.87,1.16,EXITO
928,1.06,1.08,EXITO
901,2.63,1.07,EXITO
966,2.76,3.25,EXITO
910,1.97,2.20,EXITO
901,2.73,2.03,EXITO
910,2.05,3.21,EXITO
901,2.81,3.03,EXITO
946,2.50,1.21,EXITO
864,2.68,0.98,EXITO
946,2.60,2.18,EXITO
864,2.78,2.02,EXITO
946,2.70,3.19,EXITO
864,2.86,3.02,EXITO
979,3.09,1.03,EXITO
979,3.19,1.99,EXITO
979,3.29,3.00,EXITO
913,0.42,1.16,EXITO
943,2.47,1.21,EXITO
934,2.28,1.19,EXITO
943,2.57,2.21,EXITO
934,2.38,2.15,EXITO
914,3.53,1.02,EXITO
943,2.67,3.17,EXITO
934,2.48,3.15,EXITO
914,3.63,1.99,EXITO
914,3.73,2.99,EXITO
941,4.34,1.21,EXITO
941,4.42,2.21,EXITO
941,4.52,3.16,EXITO
969,1.22,1.04,EXITO
969,1.30,2.04,EXITO
969,1.42,3.00,EXITO
965,2.59,1.09,EXITO
965,2.69,2.05,EXITO
965,2.79,3.05,EXITO
960,3.37,1.11,EXITO
960,3.47,2.11,EXITO
929,2.12,1.11,EXITO
908,3.78,1.10,EXITO
903,1.94,1.26,EXITO
960,3.57,3.07,EXITO
929,2.22,2.15,EXITO
908,3.86,2.11,EXITO
903,2.02,2.27,EXITO
727,2.73,1.19,EXITO
972,0.56,1.22,EXITO
929,2.30,3.16,EXITO
908,3.94,3.16,EXITO
727,2.85,2.14,EXITO
903,2.14,3.23,EXITO
727,2.93,3.14,EXITO
946,1.44,1.04,EXITO
867,2.08,1.14,EXITO
946,1.54,2.05,EXITO
949,2.19,1.12,EXITO
867,2.18,2.10,EXITO
867,2.26,3.10,EXITO
949,2.39,2.09,EXITO
906,0.57,1.15,EXITO
917,2.24,1.04,EXITO
917,2.34,2.09,EXITO
917,2.42,3.09,EXITO
937,2.57,1.24,EXITO
963,1.41,1.18,EXITO
937,2.77,2.20,EXITO
963,1.49,2.18,EXITO
948,1.19,1.06,EXITO
963,1.61,3.13,EXITO
948,1.31,2.02,EXITO
948,1.39,3.02,EXITO
914,3.38,1.21,EXITO
914,3.46,2.21,EXITO
973,1.88,1.10,EXITO
914,3.56,3.17,EXITO
973,1.98,2.11,EXITO
982,3.80,1.14,EXITO
973,2.08,3.07,EXITO
982,3.88,2.14,EXITO
982,3.98,3.10,EXITO
907,1.51,1.12,EXITO
965,0.66,1.04,EXITO
907,1.61,2.17,EXITO
932,2.50,1.03,EXITO
965,0.78,2.08,EXITO
907,1.69,3.18,EXITO
932,2.58,2.03,EXITO
919,1.30,1.06,EXITO
951,2.10,1.25,EXITO
932,2.68,3.08,EXITO
939,1.12,1.06,EXITO
944,3.71,1.11,EXITO
730,2.53,1.04,EXITO
919,1.40,2.07,EXITO
951,2.20,2.21,EXITO
944,3.79,2.11,EXITO
939,1.22,2.07,EXITO
870,2.33,1.19,EXITO
730,2.65,1.99,EXITO
951,2.30,3.22,EXITO
944,3.89,3.07,EXITO
730,2.73,2.99,EXITO
870,2.43,2.24,EXITO
870,2.51,3.24,EXITO
911,2.99,1.20,EXITO
911,3.09,2.24,EXITO
911,3.17,3.24,EXITO
968,3.70,1.18,EXITO
968,3.80,2.14,EXITO
954,0.35,1.03,EXITO
968,3.88,3.15,EXITO
733,0.46,1.19,EXITO
972,2.04,1.12,EXITO
955,0.21,1.10,EXITO
972,2.14,2.12,EXITO
972,2.24,3.08,EXITO
917,1.92,1.18,EXITO
935,1.12,1.08,EXITO
917,2.00,2.18,EXITO
935,1.22,2.08,EXITO
917,2.12,3.13,EXITO
976,2.04,1.15,EXITO
976,2.12,2.15,EXITO
976,2.24,3.11,EXITO
734,0.79,1.21,EXITO
956,0.58,1.28,EXITO
910,2.05,1.18,EXITO
951,2.95,1.01,EXITO
910,2.15,2.23,EXITO
951,3.05,2.01,EXITO
910,2.25,3.23,EXITO
951,3.15,2.97,EXITO
985,3.18,1.20,EXITO
985,3.26,2.20,EXITO
985,3.36,3.16,EXITO
913,0.64,1.14,EXITO
921,3.14,1.16,EXITO
979,1.37,1.04,EXITO
967,3.41,1.21,EXITO
979,1.45,2.05,EXITO
921,3.24,2.20,EXITO
913,2.75,1.18,EXITO
967,3.49,2.21,EXITO
921,3.32,3.20,EXITO
947,3.17,1.15,EXITO
979,1.57,3.01,EXITO
913,2.85,2.17,EXITO
967,3.59,3.26,EXITO
988,0.38,1.06,EXITO
947,3.25,2.15,EXITO
735,1.66,1.11,EXITO
947,3.35,3.11,EXITO
735,1.74,2.12,EXITO
735,1.86,3.07,EXITO
970,2.99,1.26,EXITO
970,3.09,2.22,EXITO
941,3.80,1.22,EXITO
970,3.17,3.22,EXITO
937,2.50,1.16,EXITO
941,3.88,2.22,EXITO
937,2.58,2.17,EXITO
941,4.00,3.17,EXITO
969,0.45,1.08,EXITO
937,2.70,3.12,EXITO
957,2.48,1.06,EXITO
975,3.16,1.09,EXITO
973,0.35,1.09,EXITO
957,2.56,2.07,EXITO
975,3.26,2.05,EXITO
957,2.66,3.11,EXITO
975,3.36,3.05,EXITO
920,3.35,1.14,EXITO
944,0.64,1.21,EXITO
920,3.45,2.19,EXITO
920,3.53,3.19,EXITO
982,1.49,1.06,EXITO
989,1.45,1.01,EXITO
982,1.59,2.11,EXITO
989,1.55,2.06,EXITO
738,1.26,1.04,EXITO
738,1.36,2.05,EXITO
873,5.09,1.20,EXITO
960,0.67,1.26,EXITO
914,2.29,1.07,EXITO
873,5.19,2.16,EXITO
914,2.39,2.11,EXITO
873,5.27,3.17,EXITO
914,2.47,3.11,EXITO
954,3.37,1.16,EXITO
954,3.47,2.16,EXITO
970,1.60,1.17,EXITO
954,3.57,3.21,EXITO
970,1.70,2.19,EXITO
984,0.66,1.26,EXITO
970,1.80,3.15,EXITO
924,2.93,1.06,EXITO
924,3.03,2.02,EXITO
924,3.13,3.02,EXITO
991,1.36,1.09,EXITO
991,1.44,2.09,EXITO
950,3.07,1.05,EXITO
950,3.17,2.05,EXITO
991,1.56,3.05,EXITO
915,3.37,1.16,EXITO
950,3.25,3.09,EXITO
974,2.38,1.27,EXITO
915,3.45,2.16,EXITO
927,0.21,1.02,EXITO
974,2.46,2.28,EXITO
915,3.55,3.12,EXITO
740,1.71,1.15,EXITO
974,2.58,3.23,EXITO
945,2.13,1.00,EXITO
740,1.81,2.20,EXITO
940,3.04,1.08,EXITO
945,2.23,2.05,EXITO
740,1.89,3.21,EXITO
928,0.14,1.05,EXITO
945,2.31,3.06,EXITO
940,3.14,2.12,EXITO
940,3.22,3.12,EXITO
876,1.89,1.10,EXITO
876,1.97,2.11,EXITO
876,2.07,3.15,EXITO
917,2.09,1.20,EXITO
917,2.19,2.20,EXITO
917,2.29,3.16,EXITO
961,2.50,1.13,EXITO
961,2.58,2.13,EXITO
961,2.70,3.09,EXITO
978,3.66,1.20,EXITO
978,3.76,2.25,EXITO
978,3.82,3.25,EXITO
953,1.54,1.07,EXITO
953,1.64,2.07,EXITO
993,1.69,1.09,EXITO
973,2.56,1.22,EXITO
973,2.64,2.22,EXITO
973,2.74,3.17,EXITO
985,2.82,1.07,EXITO
957,2.96,1.22,EXITO
985,2.92,2.11,EXITO
957,3.06,2.22,EXITO
985,3.00,3.12,EXITO
929,1.60,1.05,EXITO
957,3.16,3.18,EXITO
929,1.68,2.05,EXITO
929,1.78,3.10,EXITO
988,0.52,1.14,EXITO
931,0.38,1.03,EXITO
942,2.28,1.17,EXITO
918,2.70,1.06,EXITO
743,2.45,1.17,EXITO
942,2.36,2.21,EXITO
918,2.78,2.06,EXITO
743,2.55,2.18,EXITO
942,2.44,3.23,EXITO
976,2.72,1.22,EXITO
918,2.88,3.02,EXITO
976,2.80,2.22,EXITO
994,1.19,1.09,EXITO
743,2.65,3.14,EXITO
976,2.90,3.18,EXITO
994,1.31,2.05,EXITO
948,3.36,1.17,EXITO
948,3.46,2.14,EXITO
948,3.56,3.14,EXITO
980,2.44,1.15,EXITO
975,2.14,1.10,EXITO
980,2.54,2.11,EXITO
980,2.62,3.11,EXITO
975,2.24,2.06,EXITO
975,2.34,3.07,EXITO
879,3.76,1.17,EXITO
879,3.86,2.16,EXITO
879,3.96,3.12,EXITO
963,3.51,1.22,EXITO
963,3.61,2.26,EXITO
963,3.69,3.26,EXITO
920,3.90,1.14,EXITO
932,2.03,1.02,EXITO
746,1.82,1.11,EXITO
920,3.98,2.14,EXITO
932,2.11,2.02,EXITO
989,2.15,1.06,EXITO
920,4.08,3.19,EXITO
932,2.21,2.98,EXITO
960,3.02,1.28,EXITO
989,2.35,2.01,EXITO
960,3.12,2.23,EXITO
979,2.16,1.13,EXITO
960,3.22,3.24,EXITO
979,2.26,2.13,EXITO
747,0.40,1.06,EXITO
945,2.80,1.20,EXITO
945,2.88,2.20,EXITO
996,2.70,1.07,EXITO
955,4.29,1.14,EXITO
996,2.78,2.07,EXITO
945,3.00,3.15,EXITO
963,0.48,1.17,EXITO
955,4.39,2.18,EXITO
996,2.88,3.12,EXITO
955,4.47,3.18,EXITO
920,3.25,1.21,EXITO
951,2.31,1.16,EXITO
983,2.12,1.16,EXITO
920,3.33,2.21,EXITO
951,2.39,2.15,EXITO
920,3.43,3.26,EXITO
983,2.24,2.11,EXITO
966,1.46,0.99,EXITO
966,1.56,2.05,EXITO
964,0.39,1.24,EXITO
882,1.90,1.03,EXITO
999,0.55,1.15,EXITO
953,0.53,1.20,EXITO
957,1.07,1.03,EXITO
1000,0.39,1.29,EXITO
981,1.79,1.03,EXITO
957,1.17,2.03,EXITO
981,1.91,1.98,EXITO
981,1.99,2.99,EXITO
948,1.68,1.11,EXITO
948,1.78,2.12,EXITO
954,0.60,1.17,EXITO
978,3.61,1.20,EXITO
978,3.69,2.20,EXITO
922,2.93,1.22,EXITO
978,3.79,3.16,EXITO
922,3.03,2.18,EXITO
922,3.11,3.18,EXITO
924,0.52,1.11,EXITO
934,3.23,1.23,EXITO
934,3.33,2.27,EXITO
934,3.41,3.27,EXITO
981,0.64,1.23,EXITO
991,3.86,1.13,EXITO
991,3.96,2.13,EXITO
991,4.06,3.09,EXITO
950,1.80,1.19,EXITO
968,3.18,1.18,EXITO
1001,2.40,1.10,EXITO
950,1.88,2.19,EXITO
968,3.26,2.18,EXITO
1001,2.48,2.11,EXITO
950,1.98,3.16,EXITO
968,3.36,3.14,EXITO
1001,2.60,3.06,EXITO
959,2.50,1.23,EXITO
925,1.70,1.13,EXITO
925,1.71,1.10,EXITO
985,3.60,1.22,EXITO
959,2.60,2.27,EXITO
984,2.54,1.24,EXITO
985,3.68,2.26,EXITO
925,1.82,2.09,EXITO
925,1.83,2.06,EXITO
959,2.68,3.26,EXITO
984,2.64,2.25,EXITO
985,3.76,3.27,EXITO
984,2.74,3.21,EXITO
883,3.76,1.12,EXITO
883,3.85,2.16,EXITO
883,3.93,3.16,EXITO
965,4.26,1.14,EXITO
937,2.23,1.17,EXITO
965,4.36,2.09,EXITO
982,1.96,1.09,EXITO
937,2.33,2.18,EXITO
955,3.06,0.99,EXITO
982,2.06,2.06,EXITO
955,3.14,1.98,EXITO
937,2.43,3.23,EXITO
982,2.16,3.06,EXITO
955,3.24,2.94,EXITO
994,2.14,1.23,EXITO
988,1.12,1.08,EXITO
994,2.26,2.19,EXITO
988,1.24,2.09,EXITO
994,2.34,3.19,EXITO
952,1.74,1.03,EXITO
927,1.54,1.03,EXITO
952,1.84,2.08,EXITO
927,1.64,2.03,EXITO
987,1.49,1.00,EXITO
971,1.89,1.03,EXITO
952,1.94,3.08,EXITO
971,1.97,2.07,EXITO
987,1.59,2.05,EXITO
971,2.07,3.07,EXITO
1004,2.43,1.27,EXITO
927,2.30,1.11,EXITO
1004,2.51,2.28,EXITO
927,2.40,2.15,EXITO
886,1.93,1.06,EXITO
1004,2.61,3.24,EXITO
927,2.48,3.16,EXITO
886,2.03,2.10,EXITO
886,2.13,3.11,EXITO
748,7.66,0.91,EXITO
940,2.12,1.17,EXITO
940,2.20,2.17,EXITO
962,3.18,1.20,EXITO
940,2.32,3.13,EXITO
962,3.26,2.20,EXITO
962,3.36,3.16,EXITO
958,2.48,1.24,EXITO
996,2.06,1.07,EXITO
996,2.16,2.07,EXITO
985,2.71,1.28,EXITO
955,1.84,1.09,EXITO
967,2.98,1.10,EXITO
985,2.79,2.30,EXITO
955,1.92,2.11,EXITO
996,2.26,3.03,EXITO
990,2.32,1.19,EXITO
967,3.06,2.10,EXITO
985,2.91,3.25,EXITO
955,2.04,3.06,EXITO
990,2.42,2.23,EXITO
967,3.18,3.05,EXITO
990,2.50,3.23,EXITO
930,1.45,1.07,EXITO
974,2.08,1.01,EXITO
974,2.20,2.01,EXITO
943,1.03,1.06,EXITO
943,1.13,2.07,EXITO
1006,2.03,1.27,EXITO
1006,2.15,2.24,EXITO
1006,2.23,3.24,EXITO
989,2.92,1.26,EXITO
929,3.11,1.17,EXITO
989,3.04,2.21,EXITO
929,3.21,2.22,EXITO
929,3.29,3.22,EXITO
889,2.49,1.06,EXITO
889,2.59,2.06,EXITO
749,2.52,1.07,EXITO
988,1.38,1.19,EXITO
889,2.69,3.02,EXITO
749,2.62,2.03,EXITO
991,0.42,1.10,EXITO
749,2.72,3.03,EXITO
892,0.26,1.09,EXITO
999,2.01,1.10,EXITO
999,2.09,2.11,EXITO
993,1.98,1.23,EXITO
999,2.21,3.06,EXITO
965,2.65,1.25,EXITO
993,2.06,2.23,EXITO
965,2.75,2.21,EXITO
993,2.16,3.29,EXITO
965,2.85,3.22,EXITO
958,2.30,1.23,EXITO
958,2.42,2.18,EXITO
958,2.50,3.18,EXITO
976,2.31,1.18,EXITO
969,2.63,1.23,EXITO
