Episodio,Tiempo(s),RecompensaTotal,Resultado
849,3.47,1.08,EXITO
836,0.63,1.23,EXITO
829,2.34,1.25,EXITO
845,4.05,1.16,EXITO
839,1.70,1.14,EXITO
852,2.58,1.01,EXITO
845,2.35,1.13,EXITO
849,3.99,1.23,EXITO
856,1.73,1.08,EXITO
867,2.20,1.05,EXITO
846,1.28,1.07,EXITO
856,1.85,1.15,EXITO
840,1.30,0.97,EXITO
859,3.92,1.18,EXITO
868,0.42,1.11,EXITO
837,2.82,1.23,EXITO
850,1.62,1.13,EXITO
850,3.26,1.17,EXITO
846,2.56,1.27,EXITO
830,3.66,1.06,EXITO
857,2.14,1.18,EXITO
860,2.23,1.04,EXITO
841,2.51,1.12,EXITO
853,4.37,1.12,EXITO
847,3.36,1.07,EXITO
869,2.87,1.11,EXITO
839,2.42,1.25,EXITO
842,0.49,1.14,EXITO
857,4.00,1.14,EXITO
838,3.20,1.02,EXITO
858,0.36,1.05,EXITO
851,3.06,1.18,EXITO
843,0.76,1.29,EXITO
861,1.59,1.06,EXITO
839,0.38,1.06,EXITO
851,3.76,1.18,EXITO
870,1.64,1.01,EXITO
858,2.72,1.05,EXITO
831,3.44,0.98,EXITO
854,2.30,1.18,EXITO
840,2.05,1.06,EXITO
859,1.35,1.01,EXITO
832,0.86,1.05,EXITO
847,4.91,1.18,EXITO
852,2.20,1.28,EXITO
840,9.82,0.85,EXITO
859,1.47,1.10,EXITO
844,2.45,1.23,EXITO
860,1.26,1.07,EXITO
852,2.51,1.06,EXITO
862,3.04,1.25,EXITO
848,4.45,1.22,EXITO
871,2.63,1.23,EXITO
841,2.48,1.21,EXITO
840,3.66,1.13,EXITO
841,1.80,1.14,EXITO
842,0.50,1.16,EXITO
848,2.28,1.22,EXITO
872,1.17,1.02,EXITO
843,0.33,1.07,EXITO
822,3.10,1.02,EXITO
860,2.56,1.23,EXITO
853,2.80,1.03,EXITO
863,1.80,1.11,EXITO
853,2.04,1.18,EXITO
854,0.29,1.05,EXITO
841,1.56,1.03,EXITO
833,3.72,1.25,EXITO
845,3.24,1.14,EXITO
855,4.84,1.15,EXITO
849,2.22,1.11,EXITO
823,1.96,1.14,EXITO
844,2.00,1.16,EXITO
834,1.44,1.06,EXITO
861,4.85,1.17,EXITO
873,2.88,0.98,EXITO
856,1.69,1.07,EXITO
861,2.65,1.24,EXITO
854,2.40,1.16,EXITO
842,2.02,1.18,EXITO
862,0.33,1.07,EXITO
864,3.07,1.11,EXITO
842,4.15,1.16,EXITO
846,2.59,1.17,EXITO
855,2.82,1.21,EXITO
824,1.51,1.04,EXITO
865,0.25,1.03,EXITO
862,1.19,1.04,EXITO
835,1.72,1.09,EXITO
874,1.33,1.04,EXITO
850,2.54,1.16,EXITO
843,1.58,1.07,EXITO
863,1.28,1.10,EXITO
825,1.10,0.99,EXITO
845,2.81,1.14,EXITO
857,2.13,1.05,EXITO
836,0.71,1.29,EXITO
855,2.25,1.15,EXITO
843,1.66,1.12,EXITO
856,0.28,1.04,EXITO
866,1.76,1.13,EXITO
847,2.46,1.25,EXITO
844,1.70,1.16,EXITO
851,1.80,1.10,EXITO
856,2.78,1.26,EXITO
826,1.53,1.05,EXITO
863,2.69,1.22,EXITO
867,1.64,1.08,EXITO
846,2.43,1.23,EXITO
722,53.24,-0.25,EXITO
857,2.05,1.10,EXITO
844,2.58,1.18,EXITO
827,1.17,1.06,EXITO
875,4.06,1.17,EXITO
852,2.22,1.25,EXITO
857,2.32,1.18,EXITO
858,3.89,1.14,EXITO
845,2.66,1.08,EXITO
868,1.42,0.98,EXITO
850,1.40,1.03,EXITO
864,2.48,1.17,EXITO
845,1.54,1.04,EXITO
837,4.55,1.10,EXITO
864,5.04,1.15,EXITO
858,1.98,1.10,EXITO
846,0.34,1.05,EXITO
723,2.24,1.28,EXITO
838,0.48,1.10,EXITO
847,2.74,1.04,EXITO
848,4.58,1.20,EXITO
865,1.56,1.01,EXITO
876,2.67,1.08,EXITO
846,2.13,1.17,EXITO
828,3.75,1.23,EXITO
865,2.16,1.26,EXITO
858,3.06,1.03,EXITO
829,0.31,1.06,EXITO
859,2.33,1.25,EXITO
851,2.96,1.17,EXITO
859,3.77,1.22,EXITO
839,2.42,1.21,EXITO
869,3.62,1.18,EXITO
847,1.48,1.08,EXITO
853,4.52,1.17,EXITO
877,1.94,1.21,EXITO
847,3.28,1.25,EXITO
866,2.16,1.16,EXITO
724,3.48,1.12,EXITO
859,1.96,1.09,EXITO
848,0.45,1.13,EXITO
849,3.48,1.15,EXITO
860,2.06,1.09,EXITO
850,0.53,1.14,EXITO
854,1.62,1.09,EXITO
830,2.98,1.17,EXITO
851,0.26,1.03,EXITO
725,1.68,1.13,EXITO
852,3.16,1.18,EXITO
860,1.64,1.09,EXITO
878,2.60,1.09,EXITO
860,3.13,1.20,EXITO
867,2.53,1.20,EXITO
840,3.19,1.23,EXITO
866,4.70,1.14,EXITO
852,1.11,0.99,EXITO
848,3.78,1.20,EXITO
861,0.72,1.26,EXITO
861,1.60,1.09,EXITO
868,1.44,1.00,EXITO
726,2.24,1.20,EXITO
855,2.98,1.10,EXITO
841,2.18,1.11,EXITO
849,1.82,1.11,EXITO
849,4.70,1.21,EXITO
879,2.90,1.14,EXITO
861,4.44,1.11,EXITO
867,2.40,1.28,EXITO
862,2.54,1.26,EXITO
853,4.00,1.14,EXITO
727,1.92,1.02,EXITO
856,2.46,1.21,EXITO
850,1.77,1.12,EXITO
862,1.58,1.09,EXITO
868,1.46,1.08,EXITO
862,3.14,1.23,EXITO
854,1.08,1.02,EXITO
850,2.47,1.16,EXITO
863,1.81,1.08,EXITO
869,4.28,1.18,EXITO
728,2.06,1.16,EXITO
849,2.12,1.19,EXITO
880,3.74,1.25,EXITO
851,1.40,1.08,EXITO
863,2.09,1.11,EXITO
842,4.54,1.18,EXITO
869,2.07,1.20,EXITO
863,2.08,1.14,EXITO
871,0.62,1.17,EXITO
857,3.07,1.07,EXITO
864,0.60,1.23,EXITO
870,2.26,1.18,EXITO
872,1.00,1.07,EXITO
855,3.58,1.11,EXITO
843,1.52,1.09,EXITO
881,2.14,1.07,EXITO
851,4.45,1.22,EXITO
852,1.92,1.18,EXITO
832,0.40,1.08,EXITO
729,3.42,1.11,EXITO
856,0.72,1.26,EXITO
858,2.02,1.20,EXITO
859,0.27,1.03,EXITO
844,1.51,1.07,EXITO
850,3.80,1.14,EXITO
873,2.18,1.14,EXITO
870,3.74,1.22,EXITO
864,4.06,1.24,EXITO
865,3.80,1.12,EXITO
857,2.50,1.21,EXITO
852,3.28,1.15,EXITO
871,1.32,1.09,EXITO
871,4.24,1.11,EXITO
854,2.32,1.16,EXITO
845,2.26,1.22,EXITO
853,3.70,1.17,EXITO
872,0.30,1.04,EXITO
833,3.86,1.12,EXITO
865,2.10,1.19,EXITO
873,0.58,1.19,EXITO
874,2.91,1.12,EXITO
860,3.54,1.03,EXITO
872,1.38,0.98,EXITO
866,2.52,1.19,EXITO
851,3.98,1.12,EXITO
855,1.94,1.10,EXITO
854,2.00,1.14,EXITO
834,1.74,1.15,EXITO
856,0.38,1.04,EXITO
853,2.78,1.12,EXITO
866,1.98,1.14,EXITO
875,1.96,1.16,EXITO
730,6.60,1.13,EXITO
846,3.20,1.10,EXITO
858,4.14,1.04,EXITO
867,2.05,1.02,EXITO
855,1.44,1.03,EXITO
873,2.64,1.24,EXITO
874,2.92,1.19,EXITO
852,1.98,1.19,EXITO
861,2.83,0.98,EXITO
867,1.78,1.04,EXITO
835,2.28,0.96,EXITO
857,2.36,1.27,EXITO
859,1.46,1.05,EXITO
847,1.99,1.14,EXITO
731,2.22,1.11,EXITO
854,3.26,1.18,EXITO
875,1.78,1.07,EXITO
865,3.68,1.21,EXITO
868,2.18,1.13,EXITO
836,1.22,1.06,EXITO
874,2.24,1.16,EXITO
876,0.56,1.14,EXITO
876,3.54,1.19,EXITO
853,2.92,1.28,EXITO
856,3.01,1.17,EXITO
877,0.27,1.04,EXITO
860,2.10,1.24,EXITO
868,3.04,1.03,EXITO
732,2.29,1.10,EXITO
837,1.67,1.16,EXITO
848,2.64,1.08,EXITO
858,3.30,1.12,EXITO
869,2.11,1.20,EXITO
854,1.56,1.08,EXITO
875,2.50,1.15,EXITO
866,2.94,1.27,EXITO
861,1.84,1.02,EXITO
855,3.80,1.18,EXITO
883,3.92,1.11,EXITO
862,0.35,1.07,EXITO
877,3.28,1.04,EXITO
878,2.70,1.01,EXITO
838,1.81,1.11,EXITO
857,2.94,1.18,EXITO
867,0.65,1.23,EXITO
855,1.61,1.10,EXITO
849,2.61,1.14,EXITO
869,2.85,1.25,EXITO
859,2.96,1.13,EXITO
878,1.31,1.04,EXITO
862,7.51,0.89,EXITO
876,2.35,1.00,EXITO
870,0.32,1.04,EXITO
856,1.55,1.04,EXITO
870,3.30,1.02,EXITO
733,3.59,1.25,EXITO
884,1.65,1.11,EXITO
885,0.50,1.12,EXITO
839,2.41,0.99,EXITO
860,1.08,1.03,EXITO
868,2.49,1.24,EXITO
886,0.28,1.02,EXITO
858,2.81,1.12,EXITO
856,2.12,1.17,EXITO
857,1.60,1.04,EXITO
887,0.34,1.08,EXITO
877,1.88,1.14,EXITO
879,3.55,1.10,EXITO
863,3.65,1.17,EXITO
734,1.96,0.97,EXITO
871,2.02,1.19,EXITO
863,2.66,1.24,EXITO
850,3.38,1.11,EXITO
861,1.88,1.16,EXITO
840,2.20,1.11,EXITO
879,3.36,1.11,EXITO
859,2.22,1.18,EXITO
858,1.74,1.14,EXITO
872,1.65,1.09,EXITO
857,2.62,1.21,EXITO
871,4.20,1.14,EXITO
869,3.01,0.94,EXITO
878,2.54,1.27,EXITO
735,2.29,1.24,EXITO
872,0.38,1.08,EXITO
862,1.62,1.08,EXITO
888,3.24,1.13,EXITO
860,1.41,1.04,EXITO
859,1.61,1.07,EXITO
864,3.35,1.17,EXITO
880,3.82,1.03,EXITO
851,3.14,1.27,EXITO
860,0.46,1.14,EXITO
861,0.74,1.18,EXITO
841,3.12,1.15,EXITO
873,2.34,1.20,EXITO
736,1.88,1.01,EXITO
864,4.04,1.14,EXITO
870,2.30,1.27,EXITO
873,2.35,1.17,EXITO
889,2.26,1.20,EXITO
861,1.30,1.06,EXITO
881,1.56,1.03,EXITO
852,1.54,1.07,EXITO
865,2.29,1.05,EXITO
862,1.68,1.09,EXITO
862,0.26,1.02,EXITO
863,3.19,1.18,EXITO
874,1.42,1.06,EXITO
879,3.52,1.17,EXITO
866,0.26,1.03,EXITO
858,4.20,1.18,EXITO
737,1.64,1.10,EXITO
864,0.32,1.06,EXITO
880,5.66,1.02,EXITO
890,1.56,1.11,EXITO
865,2.53,1.24,EXITO
842,3.06,1.15,EXITO
738,1.33,0.98,EXITO
843,0.42,1.08,EXITO
863,2.46,1.27,EXITO
871,4.03,1.01,EXITO
859,2.35,1.22,EXITO
880,2.74,1.21,EXITO
865,2.56,1.00,EXITO
853,3.69,1.14,EXITO
863,3.62,1.10,EXITO
874,4.46,1.16,EXITO
881,2.86,1.26,EXITO
867,3.53,1.16,EXITO
891,3.02,1.22,EXITO
882,0.34,1.05,EXITO
881,0.92,1.31,EXITO
860,1.82,1.06,EXITO
864,1.98,1.14,EXITO
866,4.34,1.22,EXITO
875,2.02,1.19,EXITO
868,1.72,1.09,EXITO
866,2.46,1.05,EXITO
872,2.50,1.27,EXITO
882,1.76,1.11,EXITO
869,0.38,1.08,EXITO
864,4.12,1.19,EXITO
854,3.65,1.02,EXITO
865,1.90,1.18,EXITO
844,5.88,1.15,EXITO
861,2.69,1.18,EXITO
867,2.10,1.13,EXITO
883,3.78,1.19,EXITO
876,2.34,1.16,EXITO
866,0.40,1.09,EXITO
867,2.70,1.00,EXITO
870,2.14,1.17,EXITO
862,0.44,1.11,EXITO
892,4.41,1.15,EXITO
739,7.37,0.88,EXITO
873,3.35,1.16,EXITO
884,1.34,1.10,EXITO
845,1.64,1.04,EXITO
868,1.19,1.12,EXITO
865,3.24,0.99,EXITO
867,1.74,1.10,EXITO
855,2.92,1.14,EXITO
876,0.44,1.13,EXITO
877,2.10,1.07,EXITO
740,1.46,1.04,EXITO
883,4.50,1.23,EXITO
878,0.37,1.05,EXITO
869,1.14,1.08,EXITO
868,3.02,1.14,EXITO
879,0.46,1.12,EXITO
885,1.93,1.05,EXITO
871,3.07,1.14,EXITO
863,3.10,1.27,EXITO
874,2.50,1.11,EXITO
856,1.72,1.04,EXITO
846,2.36,1.10,EXITO
870,1.14,1.06,EXITO
883,3.22,1.15,EXITO
866,2.50,1.01,EXITO
877,2.36,1.14,EXITO
893,4.12,1.12,EXITO
886,1.12,1.03,EXITO
741,2.34,1.26,EXITO
868,2.98,1.08,EXITO
847,0.98,1.07,EXITO
894,0.54,1.17,EXITO
887,0.48,1.15,EXITO
878,0.82,1.29,EXITO
864,1.76,1.20,EXITO
884,1.37,0.99,EXITO
848,0.45,1.14,EXITO
872,2.30,1.06,EXITO
871,1.61,1.12,EXITO
880,2.48,1.05,EXITO
884,3.38,0.95,EXITO
888,0.56,1.19,EXITO
885,0.56,1.18,EXITO
875,2.92,1.01,EXITO
869,4.14,1.21,EXITO
895,2.02,1.11,EXITO
889,1.36,0.98,EXITO
867,3.26,1.02,EXITO
742,2.72,1.23,EXITO
869,2.75,1.04,EXITO
857,4.12,1.25,EXITO
870,0.92,0.99,EXITO
890,0.51,1.17,EXITO
865,2.74,1.20,EXITO
858,0.26,1.02,EXITO
872,2.39,1.26,EXITO
873,2.55,0.99,EXITO
886,2.06,1.06,EXITO
879,3.12,1.17,EXITO
876,2.09,1.11,EXITO
881,3.08,1.06,EXITO
896,2.26,1.27,EXITO
882,0.54,1.18,EXITO
874,1.28,1.07,EXITO
870,2.20,1.26,EXITO
885,4.10,1.01,EXITO
743,2.33,1.22,EXITO
859,1.84,1.09,EXITO
891,2.00,1.13,EXITO
873,2.08,1.21,EXITO
871,2.48,1.21,EXITO
880,2.05,1.06,EXITO
868,3.17,1.03,EXITO
892,0.38,1.11,EXITO
887,2.31,1.18,EXITO
860,1.24,1.06,EXITO
866,3.48,1.03,EXITO
883,1.83,1.08,EXITO
897,2.05,1.20,EXITO
861,0.43,1.15,EXITO
886,2.20,1.29,EXITO
875,2.46,1.23,EXITO
869,1.64,1.09,EXITO
893,1.54,1.06,EXITO
877,3.99,1.11,EXITO
871,2.96,1.20,EXITO
872,0.26,1.01,EXITO
867,1.67,1.06,EXITO
744,3.72,1.20,EXITO
888,2.91,1.05,EXITO
874,3.59,1.08,EXITO
872,3.60,1.20,EXITO
884,2.87,1.21,EXITO
881,4.40,1.14,EXITO
894,2.59,1.17,EXITO
887,2.90,1.15,EXITO
876,2.84,1.23,EXITO
870,3.11,1.19,EXITO
898,3.64,1.16,EXITO
868,2.09,1.26,EXITO
878,2.92,1.11,EXITO
875,1.76,1.15,EXITO
873,2.47,1.20,EXITO
889,2.46,1.23,EXITO
879,0.46,1.14,EXITO
862,4.22,1.06,EXITO
873,2.20,1.23,EXITO
874,0.59,1.19,EXITO
745,3.08,1.20,EXITO
871,1.32,1.07,EXITO
895,2.18,1.11,EXITO
872,0.42,1.09,EXITO
877,2.44,1.17,EXITO
746,0.92,1.06,EXITO
874,1.36,1.22,EXITO
882,2.96,1.06,EXITO
875,1.28,1.04,EXITO
899,2.44,1.04,EXITO
869,2.66,1.28,EXITO
873,0.58,1.20,EXITO
885,3.81,1.20,EXITO
876,2.98,1.11,EXITO
850,3.82,1.09,EXITO
874,0.58,1.18,EXITO
875,1.07,1.04,EXITO
890,2.92,1.25,EXITO
863,2.98,0.96,EXITO
888,4.30,1.25,EXITO
877,0.44,1.10,EXITO
878,1.80,1.11,EXITO
878,0.48,1.15,EXITO
900,2.10,1.08,EXITO
886,1.81,1.06,EXITO
896,3.01,1.10,EXITO
889,1.42,1.03,EXITO
879,0.75,1.01,EXITO
747,3.15,1.06,EXITO
887,0.54,1.19,EXITO
870,2.76,1.09,EXITO
851,2.20,1.26,EXITO
875,2.17,1.00,EXITO
879,1.76,1.12,EXITO
891,2.28,1.26,EXITO
876,3.79,1.08,EXITO
901,1.78,1.09,EXITO
890,1.51,1.06,EXITO
864,3.24,1.09,EXITO
852,1.88,1.13,EXITO
871,2.52,1.13,EXITO
888,2.67,1.20,EXITO
897,3.54,1.03,EXITO
892,2.26,1.12,EXITO
880,2.97,1.03,EXITO
880,2.61,1.25,EXITO
865,2.02,1.15,EXITO
876,3.62,1.25,EXITO
877,3.10,1.06,EXITO
748,4.13,1.19,EXITO
902,3.37,1.17,EXITO
866,0.39,1.07,EXITO
893,2.00,1.22,EXITO
881,2.06,1.28,EXITO
853,3.34,1.08,EXITO
898,2.26,1.23,EXITO
881,0.78,1.26,EXITO
877,1.59,1.02,EXITO
894,0.53,1.19,EXITO
872,3.49,1.03,EXITO
889,3.30,1.04,EXITO
878,0.38,1.06,EXITO
749,2.53,1.01,EXITO
867,2.26,1.02,EXITO
895,1.20,1.06,EXITO
881,4.16,1.14,EXITO
854,2.06,1.20,EXITO
899,2.13,1.09,EXITO
890,1.39,1.00,EXITO
903,3.56,1.11,EXITO
873,1.95,1.20,EXITO
891,6.90,0.89,EXITO
879,2.02,1.18,EXITO
750,1.72,1.11,EXITO
884,2.90,1.12,EXITO
896,2.07,1.20,EXITO
882,4.16,1.21,EXITO
868,2.84,1.13,EXITO
882,2.61,1.24,EXITO
877,2.48,1.17,EXITO
885,0.65,1.24,EXITO
904,2.15,1.21,EXITO
892,1.96,1.09,EXITO
855,2.84,1.26,EXITO
880,1.98,1.13,EXITO
900,3.44,1.04,EXITO
891,3.60,1.12,EXITO
874,3.50,0.99,EXITO
751,3.00,1.01,EXITO
897,2.42,1.15,EXITO
901,0.60,1.20,EXITO
878,2.06,1.06,EXITO
905,2.00,1.22,EXITO
883,2.50,1.14,EXITO
869,2.74,1.17,EXITO
898,0.59,1.19,EXITO
883,3.36,1.20,EXITO
892,2.04,1.14,EXITO
893,3.23,1.10,EXITO
886,3.66,1.26,EXITO
856,3.38,1.16,EXITO
884,1.52,1.04,EXITO
881,3.67,1.24,EXITO
870,1.43,1.05,EXITO
752,2.66,1.22,EXITO
875,3.28,1.11,EXITO
906,2.64,1.18,EXITO
902,3.17,1.02,EXITO
753,0.56,1.18,EXITO
879,2.92,1.26,EXITO
899,2.49,1.26,EXITO
884,1.81,1.13,EXITO
882,1.42,1.00,EXITO
885,1.85,1.04,EXITO
887,2.14,1.20,EXITO
857,2.20,1.19,EXITO
879,2.60,1.06,EXITO
858,0.30,1.03,EXITO
893,3.06,1.00,EXITO
876,1.66,1.09,EXITO
900,1.42,1.07,EXITO
880,2.05,1.21,EXITO
901,0.40,1.08,EXITO
894,3.81,1.00,EXITO
903,2.16,1.20,EXITO
871,3.27,1.03,EXITO
885,2.15,1.18,EXITO
859,0.73,1.31,EXITO
907,2.58,1.00,EXITO
883,3.06,1.24,EXITO
754,2.74,1.05,EXITO
888,1.83,1.11,EXITO
881,0.22,1.03,EXITO
883,2.26,1.14,EXITO
904,0.60,1.23,EXITO
894,1.88,1.16,EXITO
886,0.44,1.13,EXITO
886,2.86,1.00,EXITO
895,0.36,1.07,EXITO
880,2.94,1.21,EXITO
902,1.74,1.05,EXITO
896,0.50,1.12,EXITO
884,1.70,1.08,EXITO
755,1.76,1.12,EXITO
882,1.60,1.07,EXITO
872,1.86,1.08,EXITO
895,2.36,1.17,EXITO
908,2.24,1.15,EXITO
889,2.52,1.23,EXITO
881,2.14,1.14,EXITO
903,2.13,1.27,EXITO
756,1.68,1.10,EXITO
887,2.87,1.01,EXITO
905,3.41,1.26,EXITO
887,3.36,1.16,EXITO
877,5.48,1.17,EXITO
896,2.14,1.10,EXITO
885,2.34,1.11,EXITO
883,2.42,1.23,EXITO
873,2.62,1.00,EXITO
897,3.20,1.10,EXITO
890,2.20,1.22,EXITO
884,0.53,1.21,EXITO
888,1.52,1.05,EXITO
888,2.14,1.14,EXITO
906,2.36,1.08,EXITO
882,2.85,1.08,EXITO
878,2.56,1.00,EXITO
909,4.41,1.19,EXITO
891,1.58,1.08,EXITO
904,3.19,0.98,EXITO
886,3.18,1.05,EXITO
889,1.97,1.18,EXITO
897,3.78,1.21,EXITO
885,2.97,1.26,EXITO
905,1.68,1.15,EXITO
898,3.66,1.14,EXITO
892,1.80,1.08,EXITO
757,5.10,0.90,EXITO
889,2.98,1.05,EXITO
906,0.76,1.06,EXITO
910,3.00,1.11,EXITO
907,3.80,1.15,EXITO
874,5.43,1.13,EXITO
887,2.52,1.09,EXITO
883,3.82,1.08,EXITO
879,3.36,1.22,EXITO
886,2.23,1.22,EXITO
884,0.36,1.07,EXITO
890,3.03,1.07,EXITO
890,1.69,1.10,EXITO
898,2.90,1.03,EXITO
899,2.30,1.18,EXITO
911,1.25,1.08,EXITO
887,0.69,1.27,EXITO
908,1.70,1.11,EXITO
758,3.22,1.09,EXITO
907,2.49,1.18,EXITO
861,2.62,1.26,EXITO
888,2.06,1.09,EXITO
885,2.40,1.25,EXITO
909,0.26,1.03,EXITO
893,3.88,1.01,EXITO
880,2.42,1.25,EXITO
891,1.74,1.11,EXITO
885,2.12,1.21,EXITO
875,2.80,1.07,EXITO
908,0.60,1.19,EXITO
894,0.17,1.01,EXITO
900,2.04,1.16,EXITO
899,2.61,1.26,EXITO
895,0.80,1.01,EXITO
912,3.02,0.99,EXITO
892,1.46,1.03,EXITO
888,2.91,1.27,EXITO
909,1.68,1.12,EXITO
910,2.58,1.29,EXITO
862,2.64,1.15,EXITO
881,2.32,1.20,EXITO
889,3.04,1.14,EXITO
759,3.93,1.16,EXITO
886,3.04,1.06,EXITO
901,3.07,1.19,EXITO
889,1.69,1.12,EXITO
886,4.42,1.16,EXITO
900,3.13,1.18,EXITO
911,2.12,1.19,EXITO
890,0.59,1.19,EXITO
910,2.45,1.27,EXITO
893,2.91,1.20,EXITO
896,3.47,1.14,EXITO
863,2.70,1.20,EXITO
760,1.68,1.10,EXITO
890,2.37,1.26,EXITO
901,0.57,1.21,EXITO
864,0.42,1.08,EXITO
894,0.60,1.22,EXITO
902,2.03,1.12,EXITO
897,0.74,1.28,EXITO
882,3.48,1.13,EXITO
913,4.13,1.24,EXITO
891,0.86,1.27,EXITO
895,0.47,1.14,EXITO
891,1.79,1.10,EXITO
911,2.06,1.17,EXITO
896,0.58,1.19,EXITO
902,1.94,1.15,EXITO
887,3.26,1.12,EXITO
761,2.46,1.24,EXITO
891,9.74,0.96,EXITO
892,1.52,1.04,EXITO
912,3.43,1.08,EXITO
903,2.27,1.16,EXITO
892,2.04,1.23,EXITO
913,0.48,1.15,EXITO
883,3.14,1.18,EXITO
893,1.58,1.13,EXITO
888,2.17,1.14,EXITO
884,0.62,1.21,EXITO
904,1.58,1.04,EXITO
897,2.88,1.02,EXITO
898,4.23,1.24,EXITO
912,3.60,1.20,EXITO
914,4.54,0.94,EXITO
893,2.06,1.06,EXITO
898,0.74,1.27,EXITO
762,3.35,1.17,EXITO
914,2.38,1.10,EXITO
894,0.46,1.10,EXITO
763,0.18,1.01,EXITO
894,2.20,1.24,EXITO
877,2.16,1.26,EXITO
764,0.54,1.18,EXITO
905,2.18,1.23,EXITO
913,1.69,1.09,EXITO
885,2.40,1.17,EXITO
889,2.80,1.26,EXITO
915,1.92,1.13,EXITO
903,5.59,1.16,EXITO
886,0.33,1.07,EXITO
915,1.70,1.03,EXITO
895,1.14,1.03,EXITO
899,2.52,1.26,EXITO
765,2.17,1.09,EXITO
899,4.54,1.00,EXITO
878,2.55,0.95,EXITO
916,2.20,1.17,EXITO
895,3.76,1.20,EXITO
906,2.90,1.27,EXITO
914,2.85,1.19,EXITO
916,2.20,1.14,EXITO
900,1.68,1.11,EXITO
890,3.45,1.01,EXITO
887,3.02,1.22,EXITO
904,3.38,1.12,EXITO
766,1.86,1.17,EXITO
888,3.48,1.08,EXITO
896,3.58,1.08,EXITO
896,1.54,1.04,EXITO
879,2.28,1.17,EXITO
915,1.81,1.07,EXITO
907,2.06,1.24,EXITO
901,2.07,0.98,EXITO
916,0.36,1.06,EXITO
908,0.35,1.06,EXITO
889,1.10,1.03,EXITO
891,1.32,1.00,EXITO
917,2.70,1.22,EXITO
866,3.16,0.99,EXITO
900,4.02,1.21,EXITO
917,3.74,1.13,EXITO
897,1.98,1.18,EXITO
880,1.86,1.17,EXITO
893,2.28,0.99,EXITO
892,1.84,1.13,EXITO
767,3.18,0.99,EXITO
897,3.26,1.15,EXITO
888,3.50,1.05,EXITO
917,2.42,1.23,EXITO
867,1.63,1.05,EXITO
902,2.85,1.26,EXITO
918,1.66,1.09,EXITO
909,2.74,1.05,EXITO
768,0.62,1.21,EXITO
905,4.38,1.16,EXITO
890,2.98,1.10,EXITO
894,1.48,1.07,EXITO
898,1.38,0.99,EXITO
919,0.90,1.07,EXITO
881,2.60,1.25,EXITO
898,2.92,1.23,EXITO
918,3.96,1.21,EXITO
920,0.34,1.05,EXITO
889,1.94,1.13,EXITO
769,1.28,1.05,EXITO
910,1.32,1.13,EXITO
903,1.73,1.08,EXITO
868,2.00,1.13,EXITO
890,0.46,1.15,EXITO
918,2.54,1.24,EXITO
891,1.76,1.05,EXITO
893,2.90,1.07,EXITO
869,0.50,1.13,EXITO
899,1.50,1.05,EXITO
895,2.50,1.16,EXITO
882,2.43,1.04,EXITO
906,3.50,1.04,EXITO
911,2.53,1.23,EXITO
891,1.98,1.03,EXITO
919,2.04,1.15,EXITO
870,2.25,1.13,EXITO
899,4.12,1.20,EXITO
919,3.75,0.92,EXITO
904,3.46,1.13,EXITO
883,1.45,1.03,EXITO
892,3.00,1.18,EXITO
770,3.89,1.06,EXITO
892,1.13,1.09,EXITO
900,2.56,1.12,EXITO
920,1.19,1.06,EXITO
912,1.40,1.04,EXITO
920,0.36,1.07,EXITO
884,0.25,1.03,EXITO
907,1.92,1.11,EXITO
921,4.60,1.06,EXITO
894,4.16,1.09,EXITO
871,1.64,1.14,EXITO
900,1.58,1.05,EXITO
893,1.33,1.11,EXITO
908,1.26,1.13,EXITO
921,1.60,1.04,EXITO
901,0.58,1.18,EXITO
901,2.27,1.20,EXITO
896,5.40,0.99,EXITO
771,3.11,1.17,EXITO
895,2.33,1.23,EXITO
894,2.14,1.15,EXITO
909,1.86,1.09,EXITO
922,1.74,1.14,EXITO
772,0.64,1.12,EXITO
885,3.74,1.20,EXITO
922,3.48,1.16,EXITO
910,0.21,1.02,EXITO
913,4.04,1.24,EXITO
895,0.39,1.08,EXITO
902,1.96,1.18,EXITO
872,3.54,0.94,EXITO
902,2.42,1.29,EXITO
893,5.01,1.16,EXITO
921,4.88,1.13,EXITO
902,3.14,1.11,EXITO
897,2.26,1.15,EXITO
896,2.26,1.00,EXITO
898,0.29,1.04,EXITO
923,2.70,1.27,EXITO
923,2.77,1.08,EXITO
773,3.03,1.13,EXITO
922,1.77,1.11,EXITO
886,3.23,1.11,EXITO
911,3.21,1.19,EXITO
894,2.49,1.29,EXITO
903,3.06,1.20,EXITO
903,3.20,1.05,EXITO
873,3.28,1.16,EXITO
924,1.54,1.10,EXITO
903,3.13,1.14,EXITO
914,4.35,1.04,EXITO
924,2.08,1.11,EXITO
897,3.54,1.19,EXITO
887,1.70,1.09,EXITO
912,1.62,1.10,EXITO
904,1.43,1.00,EXITO
906,0.34,1.07,EXITO
904,1.75,1.09,EXITO
895,2.16,1.25,EXITO
899,3.96,1.25,EXITO
874,1.92,1.24,EXITO
923,2.74,1.19,EXITO
913,0.64,1.20,EXITO
888,1.34,0.97,EXITO
904,2.14,1.18,EXITO
900,0.82,1.18,EXITO
907,1.42,1.06,EXITO
905,1.48,1.05,EXITO
925,3.12,1.10,EXITO
774,4.22,1.19,EXITO
898,2.54,1.26,EXITO
